time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.127530578348,0.0204601740235,12.4305044071,0.0221846400714,0.0521866474985,0.0,-0.349392225803,0.0794562205031,3.0355402699,0.0479654655875,0.0124210227011,0.0,448.75099112577766,447.49693174767873,447.7142791115566,448.2278530926178
1.3200000000000007,-0.149433802003,0.0256345057974,12.6128884129,0.0246517261969,0.0527013498382,0.0,-0.380773030976,0.0932622079095,3.04388996079,0.0216626134579,-0.000497891017575,0.0,417.46585309137157,416.3369354910667,417.08035368882673,414.77765133663036
1.3800000000000008,-0.173518936162,0.0318142095753,12.8012931782,0.026432650566,0.053073838198,0.0,-0.422062288168,0.112896585842,3.23573172727,0.0422029625534,0.0170536429333,0.0,473.2419277993205,474.5909295164912,473.4299390265635,475.0079374471631
1.4400000000000008,-0.199910359019,0.0391252582783,12.9977501208,0.0287440719536,0.0537928601126,0.0,-0.457731112887,0.131038599718,3.31259369593,0.0299073127689,-0.000817631824036,0.0,440.3672679183308,438.8863421682783,440.967956398036,439.9517829998614
1.5000000000000009,-0.228437797638,0.0475603257467,13.198512906,0.0312148562097,0.0545863050172,0.0,-0.49322098912,0.150337252306,3.37928692057,0.0574145044301,0.0322147248201,0.0,436.15140006851766,438.90161167981296,435.94966216308694,438.2429916733301
1.560000000000001,-0.259082226821,0.0571856672191,13.4026079719,0.0345010150717,0.057803362963,0.0,-0.528513315487,0.170818408699,3.4237137406,0.0488732429768,0.0785340976075,0.0,428.25012399480073,432.1738716477245,431.38215417788075,430.6623747942497
1.620000000000001,-0.291877561931,0.0680788794458,13.6087428136,0.0376643315203,0.0627912425549,0.0,-0.56510314626,0.192561743471,3.44732573086,0.0594792722083,0.0910210304384,0.0,422.5751554237875,423.6561850701572,424.81549016573194,425.7259297637817
1.680000000000001,-0.326759052042,0.0802142782449,13.8131007364,0.0410077258188,0.0679084772285,0.0,-0.598030555339,0.212219410326,3.36480188019,0.0468948669973,0.0702248949489,0.0,389.43043265959733,387.48712749407736,387.9305814245135,386.74958161965026
1.740000000000001,-0.364157698727,0.0938586219262,14.0192662562,0.0437645151673,0.0727081359275,0.0,-0.649057199717,0.242872928681,3.50688747357,0.0439795163025,0.0945801836374,0.0,460.25181996546786,462.18015299911474,461.9424962189972,461.71369185740593
1.8000000000000012,-0.404871416104,0.109487078594,14.2358696764,0.0467212217832,0.0783850155601,0.0,-0.708688328612,0.278373751589,3.71248658255,0.0581902451228,0.0946834746906,0.0,481.132431344912,481.14710317967126,481.1654923253717,482.2414277632733
1.8600000000000012,-0.449059598062,0.127175842705,14.4617804287,0.0499760652007,0.0845225015566,0.0,-0.764835956129,0.311578751381,3.81742919878,0.0448912270668,0.114292499276,0.0,451.7100777810412,453.29739804629753,453.4750628449552,452.40732344600303
1.9200000000000013,-0.496662220555,0.146869561549,14.692955298,0.0527048179962,0.0918628559829,0.0,-0.822595912656,0.345125293228,3.888051032,0.0466296397831,0.134885298665,0.0,441.7954565801277,443.503565772349,443.10949811844415,443.2536039772258
1.9800000000000013,-0.547735044626,0.16854680696,14.9267994634,0.0554708703195,0.0997251578197,0.0,-0.880545954691,0.377689372112,3.90656933732,0.0450221461478,0.121961980016,0.0,426.8790707299236,425.79123182430266,427.44659910040565,427.31091988708425
2.0400000000000014,-0.603079981721,0.192587311499,15.1681693118,0.0577580772926,0.107053009527,0.0,-0.965093009229,0.423915299105,4.13811382083,0.018424861598,0.122466175263,0.0,492.73454913190733,492.7837135336251,493.1192293072687,491.15095156774623
2.1000000000000014,-0.663024733454,0.219100193308,15.4174012772,0.0585709439256,0.114138624167,0.0,-1.03371974061,0.459921520114,4.16937436955,0.00136993411419,0.107488504501,0.0,434.00162505461725,432.75536625740045,434.40476520122354,432.9720398905069
2.1600000000000015,-0.727402257662,0.247877368099,15.6700781214,0.0592156973811,0.121196064245,0.0,-1.11284204797,0.49932913616,4.25273698529,0.0248885997221,0.132617175296,0.0,449.73960981711446,451.78233596229387,449.6242357957216,451.52569777323765
2.2200000000000015,-0.797141033524,0.279259158371,15.9315012939,0.0602795024364,0.129143584681,0.0,-1.21262334788,0.546826863633,4.4603678683,-0.00312670132008,0.132140119228,0.0,489.5988387467675,489.57770194484624,489.3788302987739,487.28882980089617
2.2800000000000016,-0.872127878918,0.313080092767,16.1982825437,0.0603518575667,0.137076365086,0.0,-1.28761393302,0.580526919178,4.43229492221,0.00870512192981,0.132358226875,0.0,417.43862171094594,417.4749624423231,417.1421390975518,418.17419529350315
2.3400000000000016,-0.952451201405,0.34922800413,16.4683807012,0.0607197427984,0.144620978511,0.0,-1.39059298489,0.624401690283,4.5702152476,0.000410421876373,0.107297321881,0.0,472.1193745993733,470.1946827976894,470.3238312019389,469.68080227765034
2.4000000000000017,-1.03870131744,0.387841264811,16.7439208167,0.0605980811671,0.150929286333,0.0,-1.48498641719,0.662676185008,4.61409989708,-0.00741456243345,0.100431812836,0.0,443.2209423825326,442.6659400151629,443.33194443397826,442.6884907060339
2.4600000000000017,-1.13104282571,0.428865978819,17.0240673946,0.0605127272345,0.1570492691,0.0,-1.593626506,0.704743687585,4.7234677534,0.00846169801399,0.104962034507,0.0,463.8756528529051,464.23982603772225,463.7302376784955,464.97584960393147
2.520000000000002,-1.22983046135,0.472336136992,17.3094690712,0.0613576990245,0.163146694047,0.0,-1.69985670751,0.744293891742,4.7894309831,0.0234522925226,0.093940907162,0.0,453.03241933658416,452.1539531768639,451.0598594674655,452.268911609698
2.580000000000002,-1.33532131265,0.518273711323,17.6000553919,0.0622783179602,0.168863108681,0.0,-1.81701849296,0.787040559922,4.89608821365,-0.0104532758181,0.0978120923209,0.0,466.1053067806757,466.41503250552586,466.59520864155394,463.94028476837946
2.640000000000002,-1.44754742258,0.56663250517,17.8945764775,0.0614599247661,0.174765523057,0.0,-1.92437601853,0.824826411848,4.92096207781,-0.020927060958,0.0994726867225,0.0,441.45093440583713,441.5963329933906,442.0035850572059,441.1395356992995
2.700000000000002,-1.56646331164,0.617284270089,18.1913153054,0.0604433788404,0.181451574821,0.0,-2.04005943266,0.863422322268,4.9698771523,-0.00997345340263,0.128377757005,0.0,448.7498392845357,451.1008069550967,449.4946532866945,450.38165849858984
2.760000000000002,-1.69273273614,0.670320021256,18.492437861,0.0595906635005,0.189435824035,0.0,-2.16963901732,0.904309948799,5.06679453851,-0.0244301629919,0.141099125389,0.0,464.9762361821897,465.9872238910582,466.8883308500132,465.75898485141454
2.820000000000002,-1.82609240589,0.725522068631,18.7949134134,0.0588602746888,0.198259476016,0.0,-2.27642208928,0.935663446121,5.01567081521,0.00508202448759,0.156892865751,0.0,419.70455510688856,421.0947310405136,417.7929367365595,420.3586902897515
2.880000000000002,-1.96654403802,0.78274935162,19.0969200427,0.058945027559,0.207549395325,0.0,-2.40612750466,0.971891853581,5.05068443018,-0.00717999640613,0.150360202905,0.0,448.4628623315839,447.9542532478698,448.97650615639157,447.98036605248603
2.940000000000002,-2.1145341689,0.842028279891,19.3989974786,0.0588494905054,0.216241550133,0.0,-2.52764258505,1.00403067889,5.01836260025,0.0077309758322,0.130673124455,0.0,428.4737121125755,426.8166794058741,426.59456113190146,427.8661797244822
3.000000000000002,-2.27054210846,0.903385902822,19.7017024876,0.0592183872481,0.224644838349,0.0,-2.67334380043,1.04121600343,5.07115849408,0.00277834382226,0.154191138775,0.0,453.9950462620823,455.89575918614946,456.4651283100428,456.0695614210274
3.0600000000000023,-2.43585403804,0.967075594852,20.0092072874,0.0592841135702,0.233392151675,0.0,-2.83786682513,1.08171727894,5.17801327502,-0.00250312990959,0.118241794703,0.0,475.7722906342513,473.02902420126566,473.34735347560456,472.9406533706282
3.1200000000000023,-2.61127269449,1.03320345889,20.323289835,0.0592551277759,0.240417568889,0.0,-3.01002381628,1.12246583623,5.29040843193,0.00327873270338,0.114684032766,0.0,477.5791701403235,477.31892947794324,477.1756722645781,477.61693099517163
3.1800000000000024,-2.79665670727,1.10164625601,20.6419526802,0.0594525539573,0.247617238685,0.0,-3.17005404621,1.15892987612,5.33103834248,0.00331383497314,0.128917873466,0.0,456.4081739689245,457.55542060390474,457.57961992692805,457.5823492937793
3.2400000000000024,-2.99099109134,1.17208851077,20.9598579192,0.0600861227386,0.255443627951,0.0,-3.3084506689,1.18916240261,5.26568988508,0.022107493185,0.133319144865,0.0,424.33851831084553,424.7327075696071,422.37589464923195,423.99388484329904
3.3000000000000025,-3.19433456329,1.24448328688,21.2759584126,0.0613240517944,0.263499004621,0.0,-3.47036264163,1.22406729711,5.2704480356,0.0175052323855,0.136065663015,0.0,447.2386587237221,447.4788250031464,447.9248268374463,447.5503028480801
3.3600000000000025,-3.40684680555,1.31882920179,21.5897022423,0.0627871643549,0.271325609904,0.0,-3.61409860126,1.25421105156,5.18759809969,0.0354579157469,0.115786151721,0.0,420.1297397007181,418.3837977373817,418.65669050405785,420.2163064754352
3.4200000000000026,-3.62747017651,1.39485813141,21.8961267442,0.0648456938285,0.278308954023,0.0,-3.74070022604,1.28023264197,5.02690119616,0.0319060283076,0.117567333893,0.0,391.45378660997187,391.63366777746324,391.6314798440998,391.30154363916904
3.4800000000000026,-3.85742351842,1.47283849004,22.1985165391,0.0667827889939,0.285450131035,0.0,-3.92502825221,1.31923125593,5.05204618699,0.0330319924789,0.121774006982,0.0,454.4580618556064,454.8075645831705,455.2965164909923,455.38696858411333
3.5400000000000027,-4.09854898129,1.55317993338,22.502222465,0.0689949060777,0.29254536171,0.0,-4.11311461335,1.35894778726,5.07076589287,0.0436081237749,0.110081727526,0.0,454.1334701235143,453.2066388879587,454.87501276731064,455.72192227136225
3.6000000000000028,-4.3510020652,1.63591592236,22.8066391445,0.0714942690351,0.299601947719,0.0,-4.30259378807,1.39908735587,5.07578836079,0.0374355251549,0.129508584112,0.0,450.0413969805209,451.6233785512152,452.63056077232335,452.1343158038248
3.660000000000003,-4.6141310686,1.72090187099,23.1085785128,0.0741918432427,0.30714540413,0.0,-4.46909337679,1.43393831265,4.98865731777,0.0568596300547,0.116823380019,0.0,423.3314531439363,422.2534304334798,420.54354609570265,422.2243112906555
3.720000000000003,-4.88998732938,1.80862602653,23.4133675169,0.0778449912574,0.314640581484,0.0,-4.72663043828,1.49045921889,5.16916811073,0.0679161934455,0.13752648157,0.0,507.08460661497935,508.5817135804411,507.0239533786546,507.8199293126678
3.780000000000003,-5.18007446069,1.89947776863,23.7245531944,0.0815079715134,0.323026692534,0.0,-4.94362825228,1.5382022359,5.20263360563,0.0415161833893,0.143908305017,0.0,465.6580979182649,466.1742863319648,468.45675749338494,466.4012646787789
3.840000000000003,-5.48328703229,1.99322864674,24.0374269661,0.0838590447627,0.331597790426,0.0,-5.16416973252,1.58694744865,5.22545414152,0.0340591479051,0.140652503963,0.0,465.64581750068396,465.409002795926,465.87484610732065,465.29196590092045
3.900000000000003,-5.79837427231,2.08956045807,24.3471380394,0.0859803201501,0.3398386575,0.0,-5.33954871784,1.62422906383,5.09812824987,0.0378266264473,0.129757366797,0.0,418.11356194634595,417.1817349529547,416.4557596351866,416.78588967242655
3.960000000000003,-6.12550817989,2.18848432867,24.6530038523,0.0879752206789,0.34780551333,0.0,-5.5655882683,1.67332201016,5.09645749465,0.0220087843391,0.13822449171,0.0,460.4708167756178,461.155778448445,460.4386069564479,459.1855816501771
4.020000000000002,-6.46374813221,2.28973744759,24.9514793967,0.0890277235877,0.356065276245,0.0,-5.71000880629,1.70187098086,4.85327462811,0.00663989603072,0.136516144164,0.0,375.07196074461734,374.92735416268636,377.4416832046103,375.95500695395646
4.080000000000001,-6.81459006905,2.39361004501,25.24545994,0.0890451497213,0.364521453594,0.0,-5.98534277765,1.76040467009,4.94445433156,-0.0171099801041,0.148558781978,0.0,490.83099131996886,491.7403971816494,491.36213918171495,489.59793431726854
4.14,-7.18321661798,2.50121732401,25.547528894,0.0879259763022,0.373664331397,0.0,-6.30277647778,1.82614667018,5.12219670822,-0.02193230395,0.159092822512,0.0,519.4223112820904,520.1787933624411,520.5606135545754,520.2230972096155
4.199999999999998,-7.5671094452,2.61182857371,25.8499393722,0.0869611224313,0.383528981616,0.0,-6.49460874561,1.86078251862,4.95802764188,-0.00639137345983,0.173341870088,0.0,413.5604335835814,414.8417185693571,413.3104245373776,414.67832553239566
4.259999999999997,-7.96389211727,2.72475221452,26.1453723759,0.0870576745901,0.393672689359,0.0,-6.73236554954,1.9032251574,4.88885546057,0.0141090120777,0.158738107233,0.0,449.34053207939434,448.18167301431504,446.61800122299337,448.2873833001127
4.319999999999996,-8.37338785448,2.83984535944,26.4323519415,0.0880524306637,0.402896977303,0.0,-6.9185027426,1.93324501438,4.67719999079,0.0211109451308,0.141185735532,0.0,399.11204954791214,397.53136538980374,398.84908715433824,399.4882247159928
4.379999999999995,-8.79607697023,2.95712300195,26.7108858815,0.0890236170737,0.411265458306,0.0,-7.17191600593,1.97599058195,4.60635185688,0.00385712994854,0.135816447702,0.0,449.3152846895059,448.8974804449533,450.8113847583697,449.4145988888241
4.439999999999993,-9.23291783089,3.07670965603,26.982229542,0.0895066615671,0.419603390944,0.0,-7.39037663121,2.01019863494,4.43814882471,0.0153394355976,0.144612283026,0.0,416.52443983848707,417.31244307997775,416.88021013879285,417.88254082310004
4.499999999999992,-9.68437982669,3.19860893307,27.2463569215,0.0903077296612,0.428716708556,0.0,-7.65917222759,2.05305221532,4.36503769278,0.00904440145483,0.163464018513,0.0,450.6343012251686,452.1770643383766,452.5276991304647,452.0204285631145
4.559999999999991,-10.1513991068,3.32291920973,27.5042717574,0.090753838516,0.438176025331,0.0,-7.90908163266,2.09055742197,4.23137017745,0.00400491452209,0.142336324895,0.0,434.6258027133672,432.8747942723258,432.7975701318822,432.3729701720431
4.6199999999999894,-10.6353550997,3.44980357955,27.7577265813,0.0916607637721,0.447456614472,0.0,-8.22349844701,2.13879481142,4.2154913697,0.0311814176902,0.171999406012,0.0,474.94550304629837,477.2359119007789,473.6710185583391,475.75686554793543
4.679999999999988,-11.1367053496,3.57925631486,28.0065388697,0.0941835036625,0.457347824243,0.0,-8.48913597424,2.17633180783,4.07730326191,0.0578449290786,0.144100873985,0.0,438.6983603443584,436.4007551245463,435.9211024433075,438.1451190779012
4.739999999999987,-11.6558478606,3.71129490262,28.2502231079,0.098110034014,0.465887331252,0.0,-8.81629318232,2.2250725376,4.04377419355,0.0774330067969,0.138518243908,0.0,476.2179544948873,475.80800417181536,474.5199054091873,476.02440415942726
4.799999999999986,-12.1929542734,3.84593478506,28.4879909596,0.103113449112,0.474366896149,0.0,-9.08818758732,2.26312011423,3.88094943503,0.0932208241929,0.146415845691,0.0,434.2856085390179,434.9667739265246,434.0782562008626,435.40729236538
4.859999999999984,-12.7465054698,3.98288807593,28.7156910968,0.10886426866,0.483259880415,0.0,-9.36448394824,2.30221885732,3.70811984312,0.100637207755,0.151590167145,0.0,433.17414410530864,433.6303872646622,432.8565622415396,433.4885000644113
4.919999999999983,-13.3164976104,4.12216452674,28.9321968108,0.11452316074,0.492261217405,0.0,-9.63628760805,2.34054982421,3.50789037832,0.0770425306208,0.14669053555,0.0,424.8519601419609,424.45381065817725,427.37804561505254,425.3692637082554
4.979999999999982,-13.9047011153,4.264141556,29.1396380865,0.120409045923,0.50073891038,0.0,-9.9712876611,2.39218458302,3.40514517873,0.122765475675,0.12742559211,0.0,463.4609387734966,461.961300791608,461.4477145858049,465.0511272720509
5.0399999999999805,-14.5125162141,4.40911903608,29.3394082681,0.127637492507,0.508635347005,0.0,-10.2900923132,2.44067540669,3.25249296867,0.115450209146,0.13887082273,0.0,448.7534722440104,449.69746912665136,449.5757291226119,448.9953157258809
